시군구코드,지정년도,지정일자,업소명,소재지도로명,소재지지번,허가(신고)번호,업태명,주된음식,영업장면적(㎡),행정동명,소재지전화번호,도로명주소,위도,경도,지정월,면적분류,구
3070000,2010,2010-07-27,성북동섭지코지,서울특별시 성북구 성북로 118-5 (성북동),서울특별시 성북구 성북동  97번지 24호  ,3070000-101-2003-00257,회집,초밥생선회,203.58,성북동,0236735600,서울특별시 성북구 성북로 118-5,37.5887605,127.0050308,7,중형음식점,성북구
3070000,2010,2010-07-27,화로구이조선,서울특별시 성북구 종암로 129 (종암동),서울특별시 성북구 종암동  3번지 1342호  ,3070000-101-2003-00189,한식,돼지갈비,704.0,종암동,02 9538805,서울특별시 성북구 종암로 129,37.6009672,127.0338432,7,대형음식점,성북구
3070000,2010,2010-07-27,큰대문집,서울특별시 성북구 종암로14길 6-21 (종암동),서울특별시 성북구 종암동  10번지 60호  ,3070000-101-1995-01965,한식,갈비탕,79.35,종암동,02 9130901,서울특별시 성북구 종암로14길 6-21,37.596351,127.0378999,7,소형음식점,성북구
3070000,2010,2010-07-27,맛깔참죽(정릉점),서울특별시 성북구 정릉로 276 (정릉동),서울특별시 성북구 정릉동  139번지 3호  ,3070000-101-2009-00374,한식,죽,32.59,정릉제1동,,서울특별시 성북구 정릉로 276,37.6074613,127.0055459,7,소형음식점,성북구
3120000,2010,2010-07-26,설경,서울특별시 서대문구 모래내로 353 (홍은동),서울특별시 서대문구 홍은동  277번지 27호  ,3120000-101-1972-08937,한식,갈비탕,96.51,홍은제2동,,서울특별시 서대문구 모래내로 353,37.5801526,126.934802,7,소형음식점,서대문구
3120000,2010,2010-07-26,채선당(신촌점),서울특별시 서대문구 연세로 23 (창천동(지하1층)),서울특별시 서대문구 창천동  33번지 43호  (지하1층),3120000-101-2006-00155,한식,샤브샤브,189.52,신촌동,,서울특별시 서대문구 연세로 23,37.5593255,126.9369117,7,중형음식점,서대문구
3120000,2010,2010-07-26,동강참치,서울특별시 서대문구 연세로2길 83 대한일보신촌지국 (대현동),서울특별시 서대문구 대현동  104번지 39호  대한일보신촌지국,3120000-101-2002-00593,일식,회정식,33.3,신촌동,,서울특별시 서대문구 연세로2길 83,37.5566552,126.9396917,7,소형음식점,서대문구
3120000,2010,2010-07-26,함평면옥,서울특별시 서대문구 성산로 533 하늬솔빌딩 2층 (대신동),서울특별시 서대문구 대신동  85번지  하늬솔빌딩 2층,3120000-101-2008-00226,한식,갈비탕,319.07,신촌동,,서울특별시 서대문구 성산로 533,37.5666295,126.9246236,7,대형음식점,서대문구
3120000,2010,2010-07-26,참이맛감자탕,서울특별시 서대문구 통일로37길 22 (홍제동),서울특별시 서대문구 홍제동  315번지 0호  ,3120000-101-1996-03737,한식,감자탕,118.85,홍제제1동,,서울특별시 서대문구 통일로37길 22,37.5859922,126.9438949,7,중형음식점,서대문구
3120000,2010,2010-07-26,신촌차돌구이,서울특별시 서대문구 연세로2가길 17 (창천동),서울특별시 서대문구 창천동  18번지 12호  ,3120000-101-1980-05352,한식,등심,46.82,신촌동,,서울특별시 서대문구 연세로2가길 17,37.5564331,126.9378136,7,소형음식점,서대문구
3120000,2010,2010-07-26,한우명가,서울특별시 서대문구 연희로 46 (연희동111(지상1층)),서울특별시 서대문구 연희동  353번지 103호  111(지상1층),3120000-101-2003-00451,한식,소갈비,42.9,연희동,,서울특별시 서대문구 연희로 46,37.5913488,126.9398535,7,소형음식점,서대문구
3120000,2010,2010-07-26,풍미흑염소,서울특별시 서대문구 응암로 145 (북가좌동(지상1층)),서울특별시 서대문구 북가좌동  335번지 9호  (지상1층),3120000-101-2006-00099,한식,순두부,105.0,북가좌제1동,,서울특별시 서대문구 응암로 145,37.5846088,126.9158729,7,중형음식점,서대문구
3120000,2010,2010-07-26,월순 철판 동태찜,서울특별시 서대문구 연희맛로 17-14 지상1층 (연희동),서울특별시 서대문구 연희동  130번지 10호  ,3120000-101-1998-06070,한식,동태찜,120.39,연희동,,서울특별시 서대문구 연희맛로 17-14,37.5656459,126.9283444,7,중형음식점,서대문구
3100000,2010,2010-07-21,봉평메밀막국수,서울특별시 노원구 한글비석로20길 61 (중계동예담빌딩1층),서울특별시 노원구 중계동  141번지 16호  예담빌딩1층,3100000-101-2004-00425,한식,막국수,84.16,중계4동,02  939 1136,서울특별시 노원구 한글비석로20길 61,37.6610689,127.0739942,7,소형음식점,노원구
3100000,2010,2010-07-21,참한우본가,서울특별시 노원구 공릉로58가길 14 1층 (하계동),서울특별시 노원구 하계동  169번지 1호  1층,3100000-101-2000-07208,한식,등심,132.84,하계1동,02  948 1592,서울특별시 노원구 공릉로58가길 14,37.6361231,127.0736272,7,중형음식점,노원구
3100000,2010,2010-07-21,채선당수락산점,서울특별시 노원구 동일로 1700 (상계동토마토파르코 225~230),서울특별시 노원구 상계동  1267번지  토마토파르코 225~230,3100000-101-2007-00142,한식,샤브샤브,238.14,상계1동,9302114,서울특별시 노원구 동일로 1700,37.648236,127.0646802,7,중형음식점,노원구
3020000,2010,2010-07-21,용산화로,서울특별시 용산구 한강대로76길 21-11 (남영동(지상1층)),서울특별시 용산구 남영동  105번지 2호  (지상1층),3020000-101-1991-06488,한식,소갈비살,42.84,남영동,02 7932968,서울특별시 용산구 한강대로76길 21-11,37.5415795,126.9738164,7,소형음식점,용산구
3020000,2010,2010-07-21,이태원천상본점,서울특별시 용산구 이태원로 227 (한남동(지상1층)),서울특별시 용산구 한남동  737번지 4호  (지상1층),3020000-101-1999-05341,한식,일식정식,81.0,한남동,02 7492224,서울특별시 용산구 이태원로 227,37.5356497,126.9988805,7,소형음식점,용산구
3020000,2010,2010-07-21,정원가든,서울특별시 용산구 대사관로31길 7 (한남동(지상12층)),서울특별시 용산구 한남동  657번지 103호  (지상12층),3020000-101-1986-06575,한식,돼지갈비,160.8,한남동,02797 7082,서울특별시 용산구 대사관로31길 7,37.534298,127.0048557,7,중형음식점,용산구
3020000,2010,2010-07-21,돈까스잔치,서울특별시 용산구 서빙고로 297 1층 (동빙고동),서울특별시 용산구 동빙고동  94번지  1층,3020000-101-1995-05661,한식,돈까스,119.01,서빙고동,02 7969969,서울특별시 용산구 서빙고로 297,37.5198,126.9829,7,중형음식점,용산구
3020000,2010,2010-07-21,마오,서울특별시 용산구 회나무로 57 (이태원동(지상4층)),서울특별시 용산구 이태원동  228번지 6호  (지상4층),3020000-101-2008-00014,중국식,베이징덕,165.0,이태원제1동,02 793 8845,서울특별시 용산구 회나무로 57,37.5391906,126.9907231,7,중형음식점,용산구
3040000,2010,2010-07-20,양평해장국,서울특별시 광진구 동일로 402 (중곡동),서울특별시 광진구 중곡동  190번지 37호  ,3040000-101-2007-00093,한식,해장국,79.52,중곡제3동,02 9766820,서울특별시 광진구 동일로 402,37.5376142,127.062348,7,소형음식점,광진구
3040000,2010,2010-07-20,홍천화로숯불구이,서울특별시 광진구 천호대로110길 27 (능동),서울특별시 광진구 능동  223번지 45호  ,3040000-101-2003-00322,한식,돼지갈비,92.01,능동,02 4549285,서울특별시 광진구 천호대로110길 27,37.5559236,127.0797402,7,소형음식점,광진구
3040000,2010,2010-07-20,미스터손두부보쌈,서울특별시 광진구 아차산로 262 (자양동),서울특별시 광진구 자양동  227번지 7호  스타시티판매동 지하1층 76호,3040000-101-2007-00096,한식,순두부,96.58,자양제3동,0220241424,서울특별시 광진구 아차산로 262,37.5385253,127.0772548,7,소형음식점,광진구
3040000,2010,2010-07-20,비조,서울특별시 광진구 광나루로 586 (구의동),서울특별시 광진구 구의동  202번지 27호  ,3040000-101-2003-00378,일식,생선회,110.84,구의제3동,02 4551345,서울특별시 광진구 광나루로 586,37.5428518,127.0936838,7,중형음식점,광진구
3180000,2010,2010-07-13,우시장정육식당,서울특별시 영등포구 선유서로 87 (양평동2가1층),서울특별시 영등포구 양평동2가  29번지 7호  1층,3180000-101-2007-00552,한식,꽃등심,199.92,양평제1동,0220680124,서울특별시 영등포구 선유서로 87,37.5211142,126.8851649,7,중형음식점,영등포구
3180000,2010,2010-07-13,왕가설농탕,서울특별시 영등포구 양산로19길 3 (당산동3가 1층),서울특별시 영등포구 당산동3가  456번지  1층,3180000-101-2009-00342,한식,설농탕,362.0,당산제1동,0226750365,서울특별시 영등포구 양산로19길 3,37.5254976,126.895083,7,대형음식점,영등포구
3180000,2010,2010-07-13,어도,서울특별시 영등포구 의사당대로 127 (여의도동롯데캐슬엠파이어 지하1층 B-007호),서울특별시 영등포구 여의도동  36번지  롯데캐슬엠파이어 지하1층 B-007호,3180000-101-2009-00106,일식,생선회,190.66,여의동,02 7850773,서울특별시 영등포구 의사당대로 127,37.5200311,126.92657152745399,7,중형음식점,영등포구
3180000,2010,2010-07-13,성민촌,서울특별시 영등포구 여의나루로 71 1 1호 (여의도동동화빌딩),서울특별시 영등포구 여의도동  25번지 5호  동화빌딩- 1 1,3180000-101-1986-10123,한식,해물샤브샤브,104.96,여의동,02 7806262,서울특별시 영등포구 여의나루로 71,37.5215772,126.9240887,7,중형음식점,영등포구
3180000,2010,2010-07-13,동해수산,서울특별시 영등포구 의사당대로 97 (여의도동),서울특별시 영등포구 여의도동  26번지 4호  ,3180000-101-1996-08825,한식,순대국,202.79,여의동,02  785 5712,서울특별시 영등포구 의사당대로 97,37.5174181,126.9284447,7,중형음식점,영등포구
3180000,2010,2010-07-13,고구려,서울특별시 영등포구 선유로49길 29-1 (양평동4가 1층),서울특별시 영등포구 양평동4가  92번지 1호  1층,3180000-101-2009-00468,중국식,자장면,167.17,양평제2동,0226473606,서울특별시 영등포구 선유로49길 29-1,37.5365312,126.8944767,7,중형음식점,영등포구
3180000,2010,2010-07-13,원할머니보쌈,서울특별시 영등포구 대림로 211 (대림동),서울특별시 영등포구 대림동  775번지 6호  ,3180000-101-2004-00405,한식,보쌈족발,125.4,대림제3동,02 8365353,서울특별시 영등포구 대림로 211,37.50165,126.89696,7,중형음식점,영등포구
3180000,2010,2010-07-13,원할머니보쌈,서울특별시 영등포구 신길로 158-1 (신길동지상1층),서울특별시 영등포구 신길동  4902번지 12호  지상1층,3180000-101-2007-00149,한식,보쌈족발,106.12,신길제4동,02 8415353,서울특별시 영등포구 신길로 158-1,37.5107607,126.9103059,7,중형음식점,영등포구
3030000,2010,2010-07-01,성수동양갈비,서울특별시 성동구 성수일로12길 33 (성수동2가지상1층),서울특별시 성동구 성수동2가  299번지 233호  지상1층,3030000-101-2007-00058,한식,양고기,68.97,성수2가제1동,02 4974987,서울특별시 성동구 성수일로12길 33,37.5466529,127.056552,7,소형음식점,성동구
3240000,2010,2010-06-30,원할머니보쌈족발&박가부대 암사점,서울특별시 강동구 올림픽로 814 (암사동),서울특별시 강동구 암사동  463번지 1호  ,3240000-101-2006-00188,한식,보쌈,147.31,암사제1동,02  441 5372,서울특별시 강동구 올림픽로 814,37.5385448,127.1234736,6,중형음식점,강동구
3240000,2010,2010-06-30,강천민물장어,서울특별시 강동구 고덕로 52 상가동 1717-1호 (암사동 대원아파트),서울특별시 강동구 암사동  461번지  대원아파트,3240000-101-1999-11141,한식,고기류,193.96,암사제1동,02  442 1668,서울특별시 강동구 고덕로 52,37.5543004,127.1430187,6,중형음식점,강동구
3050000,2010,2010-06-30,달래진족,서울특별시 동대문구 장한로 126 1층 (장안동),서울특별시 동대문구 장안동  367번지 1호  1층,3050000-101-2008-00385,한식,족발 보쌈,100.0,장안제1동,000222420000,서울특별시 동대문구 장한로 126,37.5782749,127.0721836,6,소형음식점,동대문구
3210000,2010,2010-06-30,하남돼지집 교대점,서울특별시 서초구 서초대로46길 99 1층 (서초동),서울특별시 서초구 서초동  1567번지 8호  1층,3210000-101-2005-00638,한식,고기류,140.0,서초제3동,,서울특별시 서초구 서초대로46길 99,37.4898728,127.0117371,6,중형음식점,서초구
3210000,2010,2010-06-30,하노이의아침,서울특별시 서초구 서래로6길 4 5층 (반포동 가나빌딩),서울특별시 서초구 반포동  90번지 1호  가나빌딩 5층,3210000-101-2005-00604,경양식,베트남쌀국수,197.27,반포제4동,02 5995320,서울특별시 서초구 서래로6길 4,37.4977321,126.9995838,6,중형음식점,서초구
3240000,2010,2010-06-30,산장가든,서울특별시 강동구 동남로49길 26 (둔촌동(23층)),서울특별시 강동구 둔촌동  597번지 7호  (23층),3240000-101-2009-00082,한식,쇠고기로스,263.5,둔촌제2동,,서울특별시 강동구 동남로49길 26,37.5325157,127.1481265,6,중형음식점,강동구
3210000,2010,2010-06-30,통영 味鮮,서울특별시 서초구 효령로68길 84 (서초동진양빌딩 1층),서울특별시 서초구 서초동  1443번지 24호  진양빌딩 1층,3210000-101-2005-00560,한식,세꼬시,169.35,서초제1동,02 5861134,서울특별시 서초구 효령로68길 84,37.4853469,127.0197318,6,중형음식점,서초구
3240000,2010,2010-06-30,서울면옥,서울특별시 강동구 동남로75길 13-7 (명일동(2층2호)),서울특별시 강동구 명일동  47번지 6호  (2층2호),3240000-101-2008-00121,한식,냉면 갈비,148.2,명일제2동,0002 4289004,서울특별시 강동구 동남로75길 13-7,37.553735,127.1557531,6,중형음식점,강동구
3050000,2010,2010-06-30,청량리고기마을,서울특별시 동대문구 왕산로 178 B동 1층 (전농동),서울특별시 동대문구 전농동  620번지 70호  ,3050000-101-2009-00112,한식,도가니탕,130.0,전농제1동,02  960 4272,서울특별시 동대문구 왕산로 178,37.58327,127.04915,6,중형음식점,동대문구
3210000,2010,2010-06-30,이조,서울특별시 서초구 효령로 304 (서초동국제전자센타 11층 192021호),서울특별시 서초구 서초동  1445번지 3호  국제전자센타 11층 192021호,3210000-101-2004-00403,한식,부대찌개,45.33,서초제1동,0234651122,서울특별시 서초구 효령로 304,37.48484455,127.017830337297,6,소형음식점,서초구
3050000,2010,2010-06-30,아산만민물장어,서울특별시 동대문구 장한로 106 1층 (장안동),서울특별시 동대문구 장안동  366번지 6호  지상1층,3050000-101-2009-00114,한식,장어구이,120.0,장안제1동,22487777,서울특별시 동대문구 장한로 106,37.5782749,127.0721836,6,중형음식점,동대문구
3210000,2010,2010-06-30,초원복집,서울특별시 서초구 서초대로46길 16 1층 (서초동),서울특별시 서초구 서초동  1552번지 18호  1층,3210000-101-1998-12854,복어취급,복요리,100.42,서초제3동,02 5983654,서울특별시 서초구 서초대로46길 16,37.4898728,127.0117371,6,중형음식점,서초구
3240000,2010,2010-06-30,역전할머니맥주 길동점,서울특별시 강동구 천호대로177길 55 (길동(101호)),서울특별시 강동구 길동  414번지 6호  (101호),3240000-101-2007-00117,한식,닭갈비,112.0,길동,02488 9920,서울특별시 강동구 천호대로177길 55,37.5344208,127.1372737,6,중형음식점,강동구
3210000,2010,2010-06-30,미각,서울특별시 서초구 반포대로28길 8 (서초동),서울특별시 서초구 서초동  1543번지 1호  ,3210000-101-1994-08335,한식,생등심,208.62,서초제3동,02 5859095,서울특별시 서초구 반포대로28길 8,37.4912752,127.0094465,6,중형음식점,서초구
3210000,2010,2010-06-30,초류향,서울특별시 서초구 강남대로 156-1 극동빌딩 1층 (양재동),서울특별시 서초구 양재동  20번지 28호  극동빌딩 1층,3210000-101-2000-15368,중국식,중국요리,146.0,양재제1동,02 5773099,서울특별시 서초구 강남대로 156-1,37.5025214,127.0252759,6,중형음식점,서초구
3210000,2010,2010-06-30,토박이,서울특별시 서초구 반포대로39길 38 (반포동),서울특별시 서초구 반포동  549번지 16호  ,3210000-101-1993-05610,한식,만두전골,122.88,반포제4동,02 5324837,서울특별시 서초구 반포대로39길 38,37.497655,127.001386,6,중형음식점,서초구
3210000,2010,2010-06-30,댓짱 돈까스,서울특별시 서초구 방배로 43 1층 (방배동),서울특별시 서초구 방배동  1031번지 1호  (1층?),3210000-101-1986-04162,경양식,돈까스,90.0,방배제3동,02 5847348,서울특별시 서초구 방배로 43,37.4751703,127.0017707,6,소형음식점,서초구
3210000,2010,2010-06-30,신가예촌,서울특별시 서초구 서운로 16 세방빌딩 1층 (서초동),서울특별시 서초구 서초동  1364번지 3호  세방빌딩,3210000-101-1987-04282,한식,전골갈비살,212.36,서초제2동,0234738760,서울특별시 서초구 서운로 16,37.5005285,127.0224835,6,중형음식점,서초구
3130000,2010,2010-06-28,동원참치,서울특별시 마포구 마포대로 109 (공덕동지2층롯데캐슬B204호),서울특별시 마포구 공덕동  467번지  지2층롯데캐슬B204호,3130000-101-2009-00534,일식,참치회,165.8,공덕동,,서울특별시 마포구 마포대로 109,37.5447608,126.9506748,6,중형음식점,마포구
3130000,2010,2010-06-28,임가네해물천국,서울특별시 마포구 망원로 49-1 (망원동),서울특별시 마포구 망원동  421번지 36호  ,3130000-101-2002-00092,한식,아구해물탕,107.38,망원제1동,02 3385426,서울특별시 마포구 망원로 49-1,37.5568101,126.9023256,6,중형음식점,마포구
3130000,2010,2010-06-28,청기와식당,서울특별시 마포구 월드컵로 105 (망원동1층),서울특별시 마포구 망원동  484번지 1호  1층,3130000-101-1983-01804,한식,돼지갈비,165.0,망원제2동,02 3330166,서울특별시 마포구 월드컵로 105,37.56432125,126.90079917252677,6,중형음식점,마포구
3020000,2010,2010-04-28,횡성한우목장,서울특별시 용산구 효창원로48길 6 (용문동),서울특별시 용산구 용문동  8번지 29호  ,3020000-101-2002-00008,한식,소갈비,139.9,용문동,02 7168592,서울특별시 용산구 효창원로48길 6,37.5378209,126.9612623,4,중형음식점,용산구
3220000,2010,2010-02-10,안박사 남원추어탕,서울특별시 강남구 광평로46길 5-7 (수서동),서울특별시 강남구 수서동  450번지 5호  ,3220000-101-2003-00759,한식,추어탕,183.41,수서동,22260501,서울특별시 강남구 광평로46길 5-7,37.4855933,127.0994558,2,중형음식점,강남구
3220000,2010,2010-02-10,지호한방삼계탕,서울특별시 강남구 영동대로115길 16 지상1층 (삼성동),서울특별시 강남구 삼성동  76번지 13호  ,3220000-101-2006-00717,한식,삼계탕,156.42,삼성1동,02 5127283,서울특별시 강남구 영동대로115길 16,37.5146894,127.058897,2,중형음식점,강남구
3220000,2010,2010-02-10,불이아,서울특별시 강남구 언주로 711 (논현동건설회관지하1층),서울특별시 강남구 논현동  71번지 2호  건설회관지하1층,3220000-101-2005-00439,중국식,훠궈,393.36,논현2동,02  517 6689,서울특별시 강남구 언주로 711,37.5020465,127.0436448,2,대형음식점,강남구
3220000,2010,2010-02-10,(주)타워차이,서울특별시 강남구 언주로30길 26 (도곡동타워팰리스스포츠클럽지상1층),서울특별시 강남구 도곡동  467번지 29호  타워팰리스스포츠클럽지상1층,3220000-101-2004-00336,중국식,샥스핀,426.44,도곡2동,,서울특별시 강남구 언주로30길 26,37.48707485,127.05273582415842,2,대형음식점,강남구
3220000,2010,2010-02-10,옛날집,서울특별시 강남구 선릉로148길 38 (청담동지하1층),서울특별시 강남구 청담동  20번지 12호  지하1층,3220000-101-2009-00332,한식,명란정식,160.64,청담동,02  549 7888,서울특별시 강남구 선릉로148길 38,37.5227786,127.0423478,2,중형음식점,강남구
3220000,2010,2010-02-10,청기와생고기,서울특별시 강남구 개포로 662 (일원동),서울특별시 강남구 일원동  639번지 3호  ,3220000-101-1990-17747,한식,된장찌개,104.94,일원1동,02 4450256,서울특별시 강남구 개포로 662,37.481054,127.0537081,2,중형음식점,강남구
3220000,2010,2010-02-10,하영호신촌설렁탕 압구정역점,서울특별시 강남구 논현로 872 (신사동지상1층),서울특별시 강남구 신사동  610번지 2호  지상1층,3220000-101-2004-01228,한식,설렁탕,76.03,압구정동,5152234,서울특별시 강남구 논현로 872,37.5299292,127.0254008,2,소형음식점,강남구
3220000,2010,2010-02-10,창포,서울특별시 강남구 선릉로62길 19 (대치동),서울특별시 강남구 대치동  936번지 18호  ,3220000-101-1993-07112,한식,손만두,150.3,대치4동,02 5010155,서울특별시 강남구 선릉로62길 19,37.4976348,127.0543279,2,중형음식점,강남구
3220000,2010,2010-02-10,루안,서울특별시 강남구 논현로 430 (역삼동),서울특별시 강남구 역삼동  726번지  ,3220000-101-1992-12883,중국식,중국요리,509.0,역삼2동,02 5625566,서울특별시 강남구 논현로 430,37.5299292,127.0254008,2,대형음식점,강남구
3220000,2010,2010-02-10,주식회사곰바우,서울특별시 강남구 영동대로115길 10 (삼성동),서울특별시 강남구 삼성동  76번지 10호  ,3220000-101-1984-15873,한식,양대창구이,90.09,삼성1동,02 5497513,서울특별시 강남구 영동대로115길 10,37.5146894,127.058897,2,소형음식점,강남구
3220000,2010,2010-02-10,남산희래등,서울특별시 강남구 역삼로 453 (대치동),서울특별시 강남구 대치동  903번지 3호  ,3220000-101-1991-13060,중국식,탕수육,272.94,대치4동,02 5625296,서울특별시 강남구 역삼로 453,37.5022148,127.0559596,2,중형음식점,강남구
3220000,2010,2010-02-10,우도,서울특별시 강남구 역삼로17길 60 (역삼동케이에스빌딩1층),서울특별시 강남구 역삼동  738번지 0호  케이에스빌딩1층,3220000-101-2003-01097,일식,회탕,198.34,역삼1동,5010706,서울특별시 강남구 역삼로17길 60,37.4983725,127.0364178,2,중형음식점,강남구
3220000,2010,2010-02-10,강남목장,서울특별시 강남구 논현로86길 34 (역삼동지상1층),서울특별시 강남구 역삼동  725번지 25호  지상1층,3220000-101-2001-23560,한식,생고기 구이,360.0,역삼2동,02,서울특별시 강남구 논현로86길 34,37.4996847,127.0385641,2,대형음식점,강남구
3220000,2010,2010-02-10,최가네버섯매운탕칼국수,서울특별시 강남구 선릉로64길 20 (대치동),서울특별시 강남구 대치동  936번지 16호  ,3220000-101-1997-08733,일식,샤브샤브,216.18,대치4동,02 5382323,서울특별시 강남구 선릉로64길 20,37.4986295,127.0528854,2,중형음식점,강남구
3220000,2010,2010-02-10,등대,서울특별시 강남구 영동대로 342 (대치동지상1층),서울특별시 강남구 대치동  1006번지 0호  지상1층,3220000-101-2003-00016,한식,복요리,148.76,대치2동,5620505,서울특별시 강남구 영동대로 342,37.5052113,127.06577543691708,2,중형음식점,강남구
3220000,2010,2010-02-10,이즈미,서울특별시 강남구 언주로 857 지상1층 (신사동),서울특별시 강남구 신사동  621번지 3호  ,3220000-101-2000-21072,한식,회,329.22,신사동,02 5110107,서울특별시 강남구 언주로 857,37.5020465,127.0436448,2,대형음식점,강남구
3220000,2010,2010-02-10,오발탄(주)오발탄에프에스,서울특별시 강남구 삼성로 606 (삼성동지상12층),서울특별시 강남구 삼성동  71번지 14호  지상12층,3220000-101-1999-18938,한식,양대창구이,660.82,삼성1동,02 5438656,서울특별시 강남구 삼성로 606,37.5215591,127.0488566,2,대형음식점,강남구
3220000,2010,2010-02-10,동경,서울특별시 강남구 영동대로 513 지하1층 J108호 (삼성동 코엑스몰 ),서울특별시 강남구 삼성동  159번지 1호  코엑스몰 J198,3220000-101-2000-22001,분식,돈까스,72.85,삼성1동,0260026460,서울특별시 강남구 영동대로 513,37.50523,127.0666842,2,소형음식점,강남구
3220000,2010,2010-02-10,아야진생태찌개,서울특별시 강남구 삼성로108길 8 (삼성동(101호)),서울특별시 강남구 삼성동  150번지 2호  (101호),3220000-101-2007-00781,한식,생태찌개,185.42,삼성1동,02  555 2680,서울특별시 강남구 삼성로108길 8,37.5120791,127.0554319,2,중형음식점,강남구
3220000,2010,2010-02-10,한성국수,서울특별시 강남구 언주로 735 (논현동),서울특별시 강남구 논현동  62번지 13호  ,3220000-101-1985-06450,분식,칼국수,119.54,논현2동,0205440540,서울특별시 강남구 언주로 735,37.520796950000005,127.0337844038715,2,중형음식점,강남구
3220000,2010,2010-02-10,취영루,서울특별시 강남구 학동로2길 11 (논현동),서울특별시 강남구 논현동  141번지 2호  ,3220000-101-1997-12695,중국식,만두,711.64,논현1동,02 5116666,서울특별시 강남구 학동로2길 11,37.5093574,127.0231274,2,대형음식점,강남구
3220000,2010,2010-02-10,제주서부두식당,서울특별시 강남구 언주로134길 14 (논현동),서울특별시 강남구 논현동  115번지 25호  ,3220000-101-1994-15094,한식,갈시고등어구이,189.04,논현2동,0234466962,서울특별시 강남구 언주로134길 14,37.5169737,127.0378853,2,중형음식점,강남구
3220000,2010,2010-02-10,김수사,서울특별시 강남구 도산대로 132 (논현동),서울특별시 강남구 논현동  4번지 19호  ,3220000-101-1986-19340,일식,,107.83,논현1동,0205475221,서울특별시 강남구 도산대로 132,37.5225746,127.0406891,2,중형음식점,강남구
3220000,2010,2010-02-10,사리원,서울특별시 강남구 남부순환로 2712 (도곡동),서울특별시 강남구 도곡동  411번지 5호  ,3220000-101-1993-00239,한식,불고기,319.3,도곡2동,0205732202,서울특별시 강남구 남부순환로 2712,37.4966691,127.0702472,2,대형음식점,강남구
3220000,2010,2010-02-10,델마르,서울특별시 강남구 언주로 640 (논현동지상1층),서울특별시 강남구 논현동  248번지 7호  지상1층,3220000-101-2005-01186,경양식,음료 및 차,223.21,논현2동,0234408233,서울특별시 강남구 언주로 640,37.5139923,127.0357796,2,중형음식점,강남구
3220000,2010,2010-02-10,훼밀리아,서울특별시 강남구 언주로 640 1층 (논현동),서울특별시 강남구 논현동  248번지 7호  ,3220000-101-1989-21037,뷔페식,한중일식,967.21,논현1동,02 5114000,서울특별시 강남구 언주로 640,37.5139923,127.0357796,2,대형음식점,강남구
3220000,2010,2010-02-10,미성한우,서울특별시 강남구 삼성로92길 27 (삼성동),서울특별시 강남구 삼성동  158번지 14호  ,3220000-101-1997-20022,한식,양념갈비,227.0,삼성1동,02 5623257,서울특별시 강남구 삼성로92길 27,37.5079624,127.0578015,2,중형음식점,강남구
3220000,2010,2010-02-10,마포숯불갈비,서울특별시 강남구 도산대로 232 (논현동),서울특별시 강남구 논현동  62번지 6호  ,3220000-101-1998-13154,한식,돼지갈비,347.15,논현2동,02 5161522,서울특별시 강남구 도산대로 232,37.52080785,127.0328595193038,2,대형음식점,강남구
3220000,2010,2010-02-10,(주)곰바위,서울특별시 강남구 삼성로 542 (삼성동지하1층지상1층),서울특별시 강남구 삼성동  151번지 4호  지하1층지상1층,3220000-101-2007-00782,한식,양대창구이,432.16,삼성1동,02  552 7761,서울특별시 강남구 삼성로 542,37.5215591,127.0488566,2,대형음식점,강남구
3220000,2010,2010-02-10,토담골,서울특별시 강남구 봉은사로37길 5 태양빌딩 지하1층 (논현동),서울특별시 강남구 논현동  236번지 4호  태양빌딩,3220000-101-1996-14164,한식,한정식,425.16,논현1동,02 5485121,서울특별시 강남구 봉은사로37길 5,37.5109117,127.0340043,2,대형음식점,강남구
3220000,2010,2010-02-10,(유)아웃백스테이크하우스코리아 도곡점,서울특별시 강남구 남부순환로 2909 (대치동지하1층),서울특별시 강남구 대치동  651번지 0호  지하1층,3220000-101-2004-00874,경양식,스테이크,763.65,대치1동,30197112,서울특별시 강남구 남부순환로 2909,37.49218995,127.05746583355238,2,대형음식점,강남구
3220000,2010,2010-02-10,반룡산,서울특별시 강남구 테헤란로78길 26 (대치동지상1층),서울특별시 강남구 대치동  894번지 4호  지상1층,3220000-101-2004-00756,경양식,냉면,216.38,대치4동,,서울특별시 강남구 테헤란로78길 26,37.5053998,127.0555902,2,중형음식점,강남구
3220000,2010,2010-02-10,엠브이샤브샤브,서울특별시 강남구 남부순환로 2936 (대치동원플러스상가지하1층105106호),서울특별시 강남구 대치동  507번지 0호  원플러스상가지하1층105106호,3220000-101-2003-01222,한식,샤브샤브,290.09,대치1동,5617573,서울특별시 강남구 남부순환로 2936,37.4933484,127.0618811053215,2,중형음식점,강남구
3220000,2010,2010-02-10,홀리차우 도곡점,서울특별시 강남구 언주로 123 (도곡동지상1층),서울특별시 강남구 도곡동  464번지 0호  지상1층,3220000-101-2006-00886,중국식,몽골리안 쉐프,551.53,도곡2동,02 5564502,서울특별시 강남구 언주로 123,37.476830250000006,127.05727974321724,2,대형음식점,강남구
